0
0 0
TRACK_NUM        89 ADD_FLD    8  24 &11111111
TRACK_ID  892 START_TIME 2018011212
POINT_NUM  12
2018011212 111.540520 3.575787 4.295831e+00 & 1.110769e+02 & 3.491259e+00 & 8.075616e+00 & 1.122704e+02 & 3.811604e+00 & 6.637493e+00 & 1.119685e+02 & 3.698213e+00 & 4.448178e+00 & 1.108337e+02 & 5.518282e+00 & 1.731066e+00 & 1.104966e+02 & 6.794777e+00 & 2.358760e+00 & 1.108931e+02 & 6.998047e+00 & 4.865906e-01 & 1.117664e+02 & 3.482366e+00 & 1.007267e+03 & 1.089844e+02 & 8.771913e+00 & 1.565338e+01 & 
2018011218 109.095802 2.529320 4.078484e+00 & 1.106675e+02 & 3.858793e+00 & 6.159281e+00 & 1.077479e+02 & 3.912661e+00 & 3.912696e+00 & 1.088981e+02 & 4.324378e+00 & 5.241145e+00 & 1.083168e+02 & 3.762630e+00 & 5.578737e+00 & 1.075505e+02 & 4.490640e+00 & 3.181427e+00 & 1.075224e+02 & 3.550515e+00 & 1.280115e+00 & 1.099405e+02 & 3.167622e+00 & 1.007535e+03 & 1.089844e+02 & 3.859642e+00 & 1.378433e+01 & 
2018011300 109.292824 0.837974 4.528776e+00 & 1.098018e+02 & -3.901076e-01 & 7.613692e+00 & 1.095350e+02 & -2.774692e+00 & 5.825871e+00 & 1.083774e+02 & -2.774524e+00 & 3.105698e+00 & 1.000000e+25 & 1.000000e+25 & 1.128896e+00 & 1.000000e+25 & 1.000000e+25 & -8.084006e-01 & 1.074872e+02 & -7.533243e+00 & 5.516523e+00 & 1.092701e+02 & 2.452164e-01 & 1.008915e+03 & 1.096875e+02 & 6.666654e+00 & 1.329578e+01 & 
2018011306 109.569336 1.830581 4.388818e+00 & 1.106821e+02 & -8.010611e-01 & 6.363736e+00 & 1.108761e+02 & 1.277782e+00 & 5.907321e+00 & 1.093872e+02 & 2.203127e+00 & 4.930449e+00 & 1.083719e+02 & 2.596029e+00 & 3.296548e+00 & 1.061134e+02 & 3.430414e+00 & 3.448349e+00 & 1.044160e+02 & 3.377630e+00 & 5.241945e+00 & 1.115039e+02 & 2.497968e+00 & 1.006627e+03 & 1.096875e+02 & 7.368407e+00 & 1.375460e+01 & 
2018011312 109.754921 2.332762 4.118037e+00 & 1.103673e+02 & 8.338780e-01 & 6.347841e+00 & 1.108938e+02 & 2.877337e+00 & 5.125028e+00 & 1.095904e+02 & 2.905995e+00 & 4.174406e+00 & 1.077878e+02 & 3.151430e+00 & 3.055931e+00 & 1.057689e+02 & 3.830325e+00 & 2.907077e+00 & 1.014920e+02 & 4.056764e+00 & 5.198281e+00 & 1.119712e+02 & 3.449327e+00 & 1.007384e+03 & 1.096875e+02 & 7.368407e+00 & 1.482436e+01 & 
2018011318 109.137527 1.300173 5.775278e+00 & 1.095784e+02 & 6.256607e-01 & 1.003730e+01 & 1.092947e+02 & 1.280085e+00 & 7.157465e+00 & 1.091062e+02 & 2.433546e+00 & 4.878903e+00 & 1.095132e+02 & 1.281275e+00 & 2.523318e+00 & 1.109957e+02 & 1.165621e+00 & 1.340379e+00 & 1.111775e+02 & 1.257782e+00 & 1.708511e+00 & 1.092947e+02 & 2.650873e+00 & 1.007586e+03 & 1.061719e+02 & 5.263148e+00 & 1.286517e+01 & 
2018011400 109.110909 1.357418 5.728209e+00 & 1.096613e+02 & 8.675272e-01 & 1.002524e+01 & 1.092500e+02 & 1.504662e+00 & 7.834822e+00 & 1.084885e+02 & 2.367840e+00 & 4.636628e+00 & 1.069346e+02 & 2.277336e+00 & 4.664532e+00 & 1.084541e+02 & 1.025721e+00 & 2.251961e+00 & 1.087468e+02 & 1.651461e+00 & 2.233218e+00 & 1.083057e+02 & 1.888228e+00 & 1.008313e+03 & 1.110938e+02 & -3.859642e+00 & 1.283834e+01 & 
2018011406 108.313751 2.369608 6.093637e+00 & 1.085818e+02 & 2.843489e+00 & 8.661633e+00 & 1.085168e+02 & 3.052589e+00 & 9.327411e+00 & 1.080991e+02 & 2.564995e+00 & 7.243830e+00 & 1.071185e+02 & 2.882057e+00 & 5.622688e+00 & 1.058938e+02 & 3.457103e+00 & 2.021902e+00 & 1.074715e+02 & 1.737662e+00 & 1.812253e+00 & 1.085032e+02 & 1.780234e+00 & 1.007370e+03 & 1.075781e+02 & 8.070160e+00 & 1.331476e+01 & 
2018011412 108.051834 3.026062 6.139423e+00 & 1.078926e+02 & 3.653431e+00 & 9.210916e+00 & 1.080665e+02 & 3.518215e+00 & 9.078267e+00 & 1.078711e+02 & 2.938076e+00 & 7.873794e+00 & 1.075458e+02 & 2.640365e+00 & 6.754464e+00 & 1.068923e+02 & 2.480316e+00 & 4.450934e+00 & 1.051148e+02 & 2.844750e+00 & 1.977748e+00 & 1.070583e+02 & 3.423565e+00 & 1.006513e+03 & 1.061719e+02 & 3.157889e+00 & 1.630523e+01 & 
2018011418 107.796715 2.604085 6.392233e+00 & 1.074680e+02 & 2.945098e+00 & 9.281918e+00 & 1.078253e+02 & 2.971480e+00 & 7.912027e+00 & 1.077366e+02 & 3.011881e+00 & 7.143394e+00 & 1.072687e+02 & 3.046220e+00 & 6.722762e+00 & 1.068045e+02 & 2.819315e+00 & 5.013528e+00 & 1.054612e+02 & 3.197533e+00 & 2.495683e+00 & 1.072557e+02 & 2.682972e+00 & 1.007140e+03 & 1.075781e+02 & 1.754383e+00 & 1.272277e+01 & 
2018011500 107.450478 2.755443 6.627397e+00 & 1.071250e+02 & 2.903156e+00 & 1.178025e+01 & 1.073074e+02 & 2.625981e+00 & 8.675186e+00 & 1.073127e+02 & 3.183619e+00 & 7.586785e+00 & 1.070240e+02 & 3.535923e+00 & 7.048946e+00 & 1.066972e+02 & 3.726463e+00 & 5.242643e+00 & 1.055771e+02 & 3.498256e+00 & 3.156402e+00 & 1.069904e+02 & 2.650854e+00 & 1.005879e+03 & 1.068750e+02 & 3.157889e+00 & 1.478433e+01 & 
2018011506 108.006371 2.881029 5.205142e+00 & 1.078595e+02 & 3.164016e+00 & 9.506181e+00 & 1.079399e+02 & 2.559133e+00 & 6.827474e+00 & 1.072434e+02 & 2.810977e+00 & 5.329028e+00 & 1.046373e+02 & 6.001029e+00 & 4.986860e+00 & 1.047746e+02 & 6.200603e+00 & 5.194621e+00 & 1.044427e+02 & 7.291973e+00 & 4.490335e+00 & 1.078806e+02 & 2.620339e+00 & 1.006517e+03 & 1.075781e+02 & 1.754383e+00 & 1.375970e+01 & 
TRACK_ID  1303 START_TIME 2018010406
POINT_NUM  7
2018010406 285.736877 33.966843 1.565275e+01 & 2.858394e+02 & 3.409290e+01 & 2.594748e+01 & 2.857341e+02 & 3.427816e+01 & 2.238305e+01 & 2.853362e+02 & 3.408915e+01 & 1.821801e+01 & 2.826458e+02 & 3.166599e+01 & 1.808671e+01 & 2.829617e+02 & 3.163631e+01 & 1.912296e+01 & 2.851752e+02 & 3.152028e+01 & 2.019274e+01 & 2.853830e+02 & 3.397950e+01 & 9.745527e+02 & 2.868750e+02 & 3.333326e+01 & 2.648391e+01 & 
2018010412 288.135956 36.748878 1.971329e+01 & 2.879019e+02 & 3.699084e+01 & 3.459599e+01 & 2.879136e+02 & 3.695607e+01 & 2.800524e+01 & 2.878920e+02 & 3.652769e+01 & 2.262238e+01 & 2.881921e+02 & 3.522501e+01 & 2.279633e+01 & 2.885663e+02 & 3.547707e+01 & 2.459569e+01 & 2.893610e+02 & 3.583165e+01 & 2.378131e+01 & 2.874410e+02 & 3.640398e+01 & 9.628411e+02 & 2.861719e+02 & 3.543852e+01 & 2.686514e+01 & 
2018010418 290.208282 39.330376 1.926491e+01 & 2.896008e+02 & 3.899800e+01 & 3.403242e+01 & 2.898200e+02 & 3.932545e+01 & 2.556250e+01 & 2.900913e+02 & 3.934621e+01 & 2.235254e+01 & 2.904831e+02 & 3.942776e+01 & 2.028583e+01 & 2.907902e+02 & 3.981554e+01 & 1.756535e+01 & 2.904136e+02 & 4.100324e+01 & 1.632266e+01 & 2.897025e+02 & 3.877479e+01 & 9.589525e+02 & 2.910938e+02 & 4.315779e+01 & 3.259275e+01 & 
2018010500 292.465363 42.135120 1.788017e+01 & 2.922287e+02 & 4.171391e+01 & 2.857061e+01 & 2.919101e+02 & 4.186339e+01 & 2.110122e+01 & 2.920975e+02 & 4.162152e+01 & 1.994034e+01 & 2.921388e+02 & 4.026184e+01 & 1.734891e+01 & 2.925067e+02 & 4.065177e+01 & 1.337882e+01 & 2.958204e+02 & 4.064158e+01 & 1.430392e+01 & 2.924955e+02 & 4.227698e+01 & 9.582310e+02 & 2.946094e+02 & 4.105254e+01 & 2.984167e+01 & 
