0
0 0
TRACK_NUM        50 ADD_FLD    8  24 &11111111
TRACK_ID  1762 START_TIME 2018072318
POINT_NUM  14
2018072318 179.836258 -29.146662 5.333453e+00 & 1.814256e+02 & -2.976252e+01 & 8.496897e+00 & 1.796426e+02 & -2.902085e+01 & 7.630609e+00 & 1.782677e+02 & -2.747782e+01 & 8.569497e+00 & 1.783708e+02 & -2.757404e+01 & 1.207405e+01 & 1.773198e+02 & -2.734525e+01 & 1.248486e+01 & 1.786936e+02 & -2.753342e+01 & 1.122414e+01 & 1.815465e+02 & -2.966289e+01 & 1.007881e+03 & 1.842188e+02 & -3.192976e+01 & 1.291852e+01 & 
2018072400 181.808884 -30.635527 6.028799e+00 & 1.821609e+02 & -3.057383e+01 & 9.718075e+00 & 1.818953e+02 & -3.061607e+01 & 8.192429e+00 & 1.817290e+02 & -3.042185e+01 & 7.812160e+00 & 1.821712e+02 & -3.052322e+01 & 7.770177e+00 & 1.809023e+02 & -2.808967e+01 & 1.030001e+01 & 1.816648e+02 & -2.974325e+01 & 1.113778e+01 & 1.825766e+02 & -3.164221e+01 & 1.005583e+03 & 1.842188e+02 & -3.403502e+01 & 1.739339e+01 & 
2018072406 184.118927 -32.541042 6.941716e+00 & 1.840732e+02 & -3.260674e+01 & 1.301434e+01 & 1.842232e+02 & -3.250378e+01 & 8.748929e+00 & 1.840613e+02 & -3.113483e+01 & 7.963911e+00 & 1.838289e+02 & -3.061327e+01 & 8.682272e+00 & 1.842066e+02 & -3.122284e+01 & 1.006014e+01 & 1.855295e+02 & -2.777829e+01 & 6.775196e+00 & 1.839724e+02 & -3.383172e+01 & 1.001079e+03 & 1.849219e+02 & -3.403502e+01 & 1.677173e+01 & 
2018072412 184.693558 -35.070618 8.143456e+00 & 1.851534e+02 & -3.495557e+01 & 1.507539e+01 & 1.844520e+02 & -3.578594e+01 & 9.469495e+00 & 1.804429e+02 & -3.583089e+01 & 8.186137e+00 & 1.798489e+02 & -3.466605e+01 & 1.179392e+01 & 1.792686e+02 & -3.574775e+01 & 1.493473e+01 & 1.791051e+02 & -3.741479e+01 & 1.151331e+01 & 1.850267e+02 & -3.520891e+01 & 9.963784e+02 & 1.863281e+02 & -3.614027e+01 & 1.695095e+01 & 
2018072418 185.854630 -35.962963 1.084680e+01 & 1.861528e+02 & -3.636676e+01 & 1.846029e+01 & 1.855291e+02 & -3.626213e+01 & 1.397822e+01 & 1.848846e+02 & -3.522697e+01 & 1.134169e+01 & 1.838316e+02 & -3.415260e+01 & 1.242943e+01 & 1.823336e+02 & -3.442977e+01 & 1.378034e+01 & 1.819680e+02 & -3.538836e+01 & 1.144504e+01 & 1.858923e+02 & -3.652723e+01 & 9.894645e+02 & 1.835156e+02 & -3.754378e+01 & 1.897104e+01 & 
2018072500 187.366455 -36.882580 1.208861e+01 & 1.871657e+02 & -3.731652e+01 & 1.868382e+01 & 1.869236e+02 & -3.702426e+01 & 1.616372e+01 & 1.871344e+02 & -3.634752e+01 & 1.425957e+01 & 1.872389e+02 & -3.452737e+01 & 1.296923e+01 & 1.854043e+02 & -3.430514e+01 & 1.315872e+01 & 1.856459e+02 & -3.400800e+01 & 1.089400e+01 & 1.870908e+02 & -3.738861e+01 & 9.859045e+02 & 1.856250e+02 & -3.543852e+01 & 2.041415e+01 & 
2018072506 189.245544 -37.057690 1.199575e+01 & 1.887197e+02 & -3.691304e+01 & 1.839876e+01 & 1.889392e+02 & -3.682226e+01 & 1.653179e+01 & 1.895746e+02 & -3.676439e+01 & 1.483897e+01 & 1.903031e+02 & -3.546845e+01 & 1.317707e+01 & 1.897167e+02 & -3.503669e+01 & 1.322256e+01 & 1.895814e+02 & -3.512103e+01 & 1.018150e+01 & 1.887059e+02 & -3.729846e+01 & 9.842798e+02 & 1.863281e+02 & -3.684202e+01 & 2.094662e+01 & 
2018072512 191.453827 -37.446327 1.150101e+01 & 1.911004e+02 & -3.686192e+01 & 1.875688e+01 & 1.914422e+02 & -3.719304e+01 & 1.714486e+01 & 1.921272e+02 & -3.757862e+01 & 1.541183e+01 & 1.928854e+02 & -3.771623e+01 & 1.526744e+01 & 1.931742e+02 & -3.737687e+01 & 1.425291e+01 & 1.930928e+02 & -3.639314e+01 & 1.079813e+01 & 1.912240e+02 & -3.732145e+01 & 9.848402e+02 & 1.905469e+02 & -3.543852e+01 & 2.388087e+01 & 
2018072518 193.540939 -38.637280 1.056596e+01 & 1.935558e+02 & -3.819040e+01 & 1.573315e+01 & 1.937030e+02 & -3.852486e+01 & 1.468804e+01 & 1.939282e+02 & -3.906373e+01 & 1.396851e+01 & 1.940070e+02 & -3.967364e+01 & 1.414815e+01 & 1.939350e+02 & -4.021696e+01 & 1.295967e+01 & 1.949117e+02 & -4.100868e+01 & 9.729353e+00 & 1.937297e+02 & -3.877655e+01 & 9.840905e+02 & 1.905469e+02 & -3.824553e+01 & 2.045609e+01 & 
2018072600 195.490265 -39.801647 9.884537e+00 & 1.952197e+02 & -3.966724e+01 & 1.493782e+01 & 1.957693e+02 & -3.976320e+01 & 1.379769e+01 & 1.960458e+02 & -4.009492e+01 & 1.193451e+01 & 1.950941e+02 & -4.143474e+01 & 1.127808e+01 & 1.961855e+02 & -4.177573e+01 & 1.185055e+01 & 1.958403e+02 & -4.312109e+01 & 8.773920e+00 & 1.956770e+02 & -4.027705e+01 & 9.828569e+02 & 1.919531e+02 & -3.964903e+01 & 2.004584e+01 & 
2018072606 197.455276 -40.961769 8.943908e+00 & 1.970733e+02 & -4.067965e+01 & 1.458888e+01 & 1.973918e+02 & -4.098513e+01 & 1.333432e+01 & 1.977969e+02 & -4.132842e+01 & 1.169428e+01 & 1.984710e+02 & -4.200330e+01 & 1.079230e+01 & 1.989847e+02 & -4.218541e+01 & 1.128226e+01 & 2.001803e+02 & -4.210870e+01 & 9.157566e+00 & 1.975214e+02 & -4.156669e+01 & 9.816782e+02 & 1.968750e+02 & -3.894728e+01 & 1.867473e+01 & 
