0
0 0
TRACK_NUM        74 ADD_FLD    8  24 &11111111
TRACK_ID  20 START_TIME 2017010100
POINT_NUM  87
2017010100 130.732483 2.216927 5.708316e+00 & 1.316448e+02 & 2.377909e+00 & 8.097366e+00 & 1.313116e+02 & 2.241124e+00 & 6.418287e+00 & 1.298620e+02 & 1.938677e+00 & 6.926710e+00 & 1.278309e+02 & 2.585610e+00 & 7.432614e+00 & 1.285857e+02 & 3.741761e+00 & 5.536123e+00 & 1.274305e+02 & 4.872176e+00 & 4.326969e+00 & 1.313154e+02 & 1.768923e+00 & 1.005534e+03 & 1.314844e+02 & 1.052630e+00 & 1.201829e+01 & 
2017010106 129.990051 2.158419 5.597972e+00 & 1.308905e+02 & 2.524549e+00 & 7.477333e+00 & 1.297696e+02 & 2.435973e+00 & 6.183287e+00 & 1.297881e+02 & 2.422924e+00 & 7.478515e+00 & 1.290461e+02 & 3.154776e+00 & 7.913651e+00 & 1.273229e+02 & 3.328171e+00 & 5.930988e+00 & 1.281795e+02 & 4.166833e+00 & 4.412126e+00 & 1.319828e+02 & 1.893489e+00 & 1.004106e+03 & 1.321875e+02 & 1.052630e+00 & 8.951830e+00 & 
2017010112 129.716003 2.037160 5.604115e+00 & 1.306601e+02 & 2.135097e+00 & 7.208895e+00 & 1.294575e+02 & 2.165726e+00 & 6.511834e+00 & 1.292757e+02 & 2.602019e+00 & 7.480995e+00 & 1.280128e+02 & 3.399585e+00 & 8.804292e+00 & 1.272583e+02 & 3.633135e+00 & 7.982691e+00 & 1.282309e+02 & 4.418412e+00 & 5.895826e+00 & 1.318187e+02 & 3.229520e+00 & 1.005902e+03 & 1.314844e+02 & 7.368407e+00 & 8.875929e+00 & 
2017010118 129.213348 1.991875 5.771406e+00 & 1.302911e+02 & 1.916171e+00 & 7.050889e+00 & 1.283453e+02 & 1.667681e+00 & 7.271066e+00 & 1.282297e+02 & 2.593541e+00 & 7.963469e+00 & 1.270492e+02 & 3.428366e+00 & 8.751954e+00 & 1.264913e+02 & 4.025248e+00 & 7.826869e+00 & 1.267725e+02 & 4.642069e+00 & 5.614173e+00 & 1.314143e+02 & 1.876256e+00 & 1.004853e+03 & 1.314844e+02 & 7.368407e+00 & 8.569368e+00 & 
2017010200 129.241699 1.936205 5.144267e+00 & 1.302349e+02 & 1.729788e+00 & 6.837788e+00 & 1.290154e+02 & 1.477198e+00 & 6.437124e+00 & 1.280110e+02 & 2.845081e+00 & 6.574182e+00 & 1.259079e+02 & 3.640256e+00 & 7.760692e+00 & 1.257830e+02 & 4.243479e+00 & 7.316468e+00 & 1.259173e+02 & 4.844667e+00 & 4.655768e+00 & 1.301672e+02 & 2.414432e+00 & 1.006670e+03 & 1.300781e+02 & -1.754383e+00 & 9.566867e+00 & 
2017010206 129.531265 1.742991 4.672729e+00 & 1.294947e+02 & 1.672162e+00 & 7.035172e+00 & 1.297494e+02 & 1.560768e+00 & 6.336668e+00 & 1.290017e+02 & 2.040060e+00 & 4.667160e+00 & 1.000000e+25 & 1.000000e+25 & 2.380891e+00 & 1.000000e+25 & 1.000000e+25 & 9.249777e-01 & 1.264886e+02 & -1.126181e+00 & 3.178909e+00 & 1.309129e+02 & 7.949450e-01 & 1.005115e+03 & 1.265625e+02 & 5.964901e+00 & 9.244084e+00 & 
2017010212 129.720032 1.769543 4.572452e+00 & 1.290262e+02 & 1.362656e+00 & 6.809980e+00 & 1.300174e+02 & 1.902255e+00 & 5.971189e+00 & 1.311473e+02 & 2.566806e+00 & 4.226985e+00 & 1.000000e+25 & 1.000000e+25 & 1.742940e+00 & 1.301885e+02 & 4.848456e+00 & 1.599548e+00 & 1.298950e+02 & 5.535368e+00 & 1.913860e+00 & 1.300979e+02 & 1.843569e+00 & 1.006715e+03 & 1.258594e+02 & 4.561395e+00 & 8.662318e+00 & 
2017010218 130.135132 2.001191 4.398663e+00 & 1.277777e+02 & 9.325774e-01 & 4.874454e+00 & 1.286018e+02 & 1.922657e+00 & 5.403096e+00 & 1.273649e+02 & 2.183290e+00 & 4.515982e+00 & 1.000000e+25 & 1.000000e+25 & 2.242550e+00 & 1.000000e+25 & 1.000000e+25 & 1.337116e+00 & 1.278138e+02 & 5.488347e-01 & 1.116379e+00 & 1.326111e+02 & 9.705369e-01 & 1.005047e+03 & 1.307812e+02 & 7.368407e+00 & 8.092704e+00 & 
2017010300 130.622040 1.800649 3.965391e+00 & 1.306571e+02 & -4.646263e-01 & 4.604247e+00 & 1.329962e+02 & 1.216146e+00 & 4.703969e+00 & 1.332406e+02 & 2.065509e+00 & 4.725702e+00 & 1.326759e+02 & 2.809782e+00 & 2.907009e+00 & 1.341010e+02 & 1.957609e+00 & 1.248824e+00 & 1.000000e+25 & 1.000000e+25 & 1.478347e+00 & 1.307412e+02 & 8.278940e-01 & 1.007034e+03 & 1.272656e+02 & -2.456136e+00 & 8.017466e+00 & 
2017010306 130.458176 1.746334 4.062763e+00 & 1.303191e+02 & 4.020154e-01 & 4.813348e+00 & 1.298421e+02 & 1.599754e+00 & 4.893986e+00 & 1.295863e+02 & 2.029526e+00 & 4.188258e+00 & 1.266375e+02 & 5.000636e+00 & 3.666174e+00 & 1.266705e+02 & 4.358001e+00 & 2.436934e+00 & 1.245977e+02 & 6.635392e+00 & 2.349142e+00 & 1.314640e+02 & 4.544776e-01 & 1.004295e+03 & 1.300781e+02 & -1.754383e+00 & 7.602877e+00 & 
